date,M032,M040,M142,M196,M419,M421,M422,M423,M428,M481,M666,M738,M420
16/06/1985,0.10842556,0.010761259,1.1507704,0.13969316,0.12624387,0.2806097,0.10842556,0.11749247,0.1213701,0.053270984,0.12624387,0.09954914,0.12871815
17/06/1985,0.45858508,0.07500377,5.8221745,1.0495663,0.4021452,2.0922575,0.45858508,1.0844012,0.36328045,0.2074658,0.4021452,0.84566724,0.8879584
18/06/1985,0.6125815,0.09216076,5.231352,1.2589096,0.6485715,3.0365903,0.6125815,1.7389874,0.38860852,0.33071914,0.6485715,1.0861177,2.0223796
19/06/1985,0.1739967,0.026741521,0.6034887,0.13673882,0.09932855,0.28671345,0.1739967,0.17320655,0.16175286,0.042369086,0.09932855,0.067195415,0.23982273
20/06/1985,0.077956416,0.003381472,0.041860733,0.030453993,0.001401912,0.009741108,0.077956416,0.030452324,0,0,0.001401912,0,0.16370447
21/06/1985,0.055530332,0.005768273,0.5549048,0.054144,0.044441734,0.18155105,0.055530332,0.07335057,0.042935055,0.021736244,0.044441734,0.033097718,0.12326016
22/06/1985,0.07097623,0.010454686,1.2212055,0.14931442,0.08681279,0.50336975,0.07097623,0.2264743,0.06153332,0.037682604,0.08681279,0.06378693,0.26867142
23/06/1985,0.89309525,0.063895576,2.1685922,0.6984897,1.5401263,4.8603106,0.89309525,3.1797218,0.42587826,0.23104757,1.5401263,0.4518418,5.8741336
24/06/1985,0.09976162,0.003648811,0.9875374,0.24217768,0.22752868,0.8891445,0.09976162,0.54176515,0.009976039,0.04554009,0.22752868,0.2846532,0.93185836
25/06/1985,0.07374997,1.5127364,0.7973648,0.49311346,0.15217373,0.42046687,0.07374997,0.2638842,0.5490612,0.9224004,0.15217373,0.65779305,0.70371383
26/06/1985,4.542489,0.047203608,2.7485416,2.1949124,12.144327,9.980907,4.542489,10.663969,3.3759465,0.3761296,12.144327,0.94231373,20.024305
27/06/1985,1.4827087,0.011676987,3.419167,1.2403336,2.6123803,6.637116,1.4827087,6.493498,0.73374516,0.21085146,2.6123803,0.5466758,10.8270445
28/06/1985,0.02132763,0.00888319,0.00706352,0.033559218,0.000247987,0.00284407,0.02132763,0.005669877,0.036397416,0.006302808,0.000247987,0.010656544,0.004439676
29/06/1985,0.12908909,1.1222509,0.08312314,0.24342096,0.36906067,0.027541695,0.12908909,0.089883104,0.3414208,0.33779997,0.36906067,0.315253,0.09814784
30/06/1985,2.1575582,4.621672,23.549475,4.0271683,3.9006457,5.9102936,2.1575582,3.2181454,4.733159,4.675977,3.9006457,4.5442,1.5700847
01/07/1985,0.032498505,1.3217142,0.010139722,0.2700011,0.000101987,0.024455972,0.032498505,0.03000474,0.42789158,0.60516524,0.000101987,0.44870964,0.0317978
02/07/1985,0.30197984,0.031888008,0.3213948,0.25719664,1.8288199,0.38614434,0.30197984,0.33058313,0.44904807,0.03240561,1.8288199,0.07691534,0.64373374
03/07/1985,0.06213572,0.022102987,0.047003437,0.023076678,0.05814151,0.103227995,0.06213572,0.046123475,0.018582754,0.039504603,0.05814151,0.024502542,0.14834882
04/07/1985,0.024244213,0.007085355,0.14409132,0.015837742,0.033939905,0.045786988,0.024244213,0.024568617,0.026321363,0.018720169,0.033939905,0.015827961,0.028832724
05/07/1985,0.022441953,0.014174999,0.04813167,0.00604802,0.04544877,0.013332446,0.022441953,0.032920394,0.004309967,0.002665032,0.04544877,0.002586647,0.04113386
06/07/1985,0.1543969,0.01770011,0.74317205,0.14246824,0.7847395,2.720276,0.1543969,1.6974128,4.77E-16,0.06552092,0.7847395,0.27161092,6.57389
07/07/1985,0.023093654,0.005246315,0.10873469,0.018194556,0.007288105,0.043569703,0.023093654,0.034939032,0.000485122,0.016076775,0.007288105,0.016110564,0.055467892
08/07/1985,0.002167467,0.005854244,0.002352523,0.000735322,0.011651591,0.00430731,0.002167467,0.006272498,0.002560938,0.000822963,0.011651591,0.000585001,0.013137917
09/07/1985,0.022957807,1.5729625,0.037083313,0.31786716,0.09694249,0.02992813,0.022957807,0.028933875,0.5460389,0.8041699,0.09694249,0.5518556,0.061254133
10/07/1985,0.3001295,0.042981636,3.9495387,0.2586628,0.4729048,1.4189471,0.3001295,0.6030846,0.23567754,0.13516219,0.4729048,0.20023325,0.86910003
11/07/1985,2.4962227,0.037022427,3.9425726,1.3435935,6.1962013,6.1579227,2.4962227,6.386686,1.5558192,0.48973536,6.1962013,1.0902811,7.897486
12/07/1985,0.30231553,0.056485884,3.635649,0.5205423,0.40820614,1.6524568,0.30231553,0.9101573,0.19895956,0.17239453,0.40820614,0.60240614,0.7380559
13/07/1985,0.73266584,0.69810957,4.6661186,0.670343,1.2271197,1.7494287,0.73266584,0.80566293,1.3002149,1.8132832,1.2271197,0.98946404,0.9255035
14/07/1985,0.00574556,0.000238211,2.47E-16,0.000532355,0.019447315,0.003873869,0.00574556,0.0276343,0.0202012,0.019473866,0.019447315,1.67E-16,0.037731756
15/07/1985,0.10006091,0.062112853,0.8673052,0.07817942,0.1560009,0.32145295,0.10006091,0.16033828,0.087873064,0.08289891,0.1560009,0.11000103,0.20092048
16/07/1985,0.005350794,7.18E-06,0.004681195,0.00212321,1.1916051,0.017438147,0.005350794,0.011182813,0.41600767,0.000269084,1.1916051,0.001923317,0.022377402
17/07/1985,0.000613667,4.90E-06,0.014245351,0.000993005,0.001101602,0.004221777,0.000613667,0.003767165,0.000295157,0.037328202,0.001101602,0.001080739,0.005346241
18/07/1985,0.011847591,0.000951177,0.13939746,0.009584567,0.015749907,0.04254594,0.011847591,0.018783964,0.010493714,0.005200888,0.015749907,0.008361325,0.024094958
19/07/1985,0.005300965,0.01055364,0.05893472,0.005145997,0.01876866,0.025426524,0.005300965,0.011038102,6.42E-05,0.00932378,0.01876866,0.006764352,0.030968733
20/07/1985,0.16288215,0.037905507,2.2740638,0.13032067,0.19465294,0.7132444,0.16288215,0.28426424,0.13286085,0.09126969,0.19465294,0.11705788,0.38259953
21/07/1985,0.89352864,0.000479652,0.15346819,0.38407832,1.0022753,0.5886075,0.89352864,1.763869,0.419011,0.08507401,1.0022753,0.21039489,1.7095702
22/07/1985,0.015820604,0.010464866,0.000724014,0.003865592,4.90E-17,0.000835636,0.015820604,0.000528918,3.34E-17,0.005107446,4.90E-17,2.52E-17,0.000776866
23/07/1985,0.0005303,6.86E-06,0.06685089,0.000264161,3.94E-17,3.31E-17,0.0005303,3.40E-17,2.72E-17,2.13E-17,3.94E-17,2.05E-17,3.70E-17
24/07/1985,0,6.94E-06,0,0,0,0,0,0,0,0,0,0,0
25/07/1985,0.017520757,0,0,0.004281005,0,0,0.017520757,0,0,0,0,0,0
26/07/1985,0.006547694,0.0035329,0.014674441,0.001289919,0.016776374,0.001523952,0.006547694,0.021520993,0.002181056,0.008424365,0.016776374,0.000266584,0.030927608
27/07/1985,0.005168841,0.001542572,0.044759456,0.004607644,0.001013882,0.046108473,0.005168841,0.017340584,0.001127779,0.000324454,0.001013882,0.004231524,0.03127716
28/07/1985,0.1673994,0.030455718,2.4226086,0.21199399,0.1639969,0.8967408,0.1673994,0.38654575,0.07978426,0.084243506,0.1639969,0.21929878,0.4033509
29/07/1985,4.905249,4.535176,43.696117,3.7133367,10.580596,27.214794,4.905249,17.494347,3.361877,4.09553,10.580596,4.3827205,28.706196
30/07/1985,0.059476525,3.6824796,0.04264676,0.3436835,0.17012909,0.2611776,0.059476525,0.18566261,0.12039356,0.6987319,0.17012909,0.5255939,0.61998075
31/07/1985,0.34062964,3.7126422,0.08877436,0.4270723,1.334324,0.29450533,0.34062964,0.40254372,0.41270155,0.74836534,1.334324,0.5921839,0.7058926
01/08/1985,0.17614459,0.025749791,0.28014997,0.11348079,0.409786,0.2653925,0.17614459,0.25492397,0.21155764,0.033346947,0.409786,0.08530482,0.35514054
02/08/1985,2.931859,4.3401823,22.155592,3.3757615,6.5628695,11.241753,2.931859,8.195169,2.8187242,1.5294508,6.5628695,3.7347677,9.567954
03/08/1985,0.08255438,0.004284873,1.4898868,0.07962865,0.101829305,0.36625704,0.08255438,0.13658528,0.08781558,0.041145325,0.101829305,0.06524141,0.1701117
04/08/1985,0.0234802,0.005122531,0.025097366,0.005154666,0.018814756,0,0.0234802,0.012752204,0,0,0.018814756,0,0.012331906
05/08/1985,0.003672829,0.4258099,0.0241475,0.091470845,0.001253297,0,0.003672829,0.000378778,0.15936348,0.2097268,0.001253297,0.14718755,0.000366294
06/08/1985,0.001884753,0,0.000929038,0.000551493,0,0.001316714,0.001884753,0,0,0.002254614,0,0,0
07/08/1985,0.16950528,0.2026892,4.212554,0.5496668,0.18658458,1.5725287,0.16950528,0.6612485,0.15726364,0.27721235,0.18658458,0.623274,0.47864562
08/08/1985,2.2501307,0.13179074,3.8456247,1.3299162,4.89208,12.119816,2.2501307,8.578268,1.3545893,0.25750995,4.89208,0.7103006,22.368156
09/08/1985,7.651737,9.041756,22.466578,5.7631283,18.22036,16.774607,7.651737,14.809635,10.341612,5.3129735,18.22036,5.261753,21.725115
10/08/1985,0.11548146,0.003446209,1.7767553,0.28751743,0.026945336,1.1505282,0.11548146,0.40674,0.029735481,0.064207174,0.026945336,0.5991292,0.26847947
11/08/1985,0.000410812,0.001773184,0.008072777,0.00263572,0.000184627,0.007818679,0.000410812,0.003850421,0.000281843,0.000102635,0.000184627,0.002706117,0.003959023
12/08/1985,0.00144319,0.000147765,5.96E-05,9.84E-05,0.004514428,0.000751217,0.00144319,0.00114241,0.001280311,0.001726515,0.004514428,3.93E-05,0.002974284
13/08/1985,0.001112948,5.89E-18,0.001073529,2.33E-05,0.004151073,0.000656469,0.001112948,0.000306861,0.000259372,4.74E-18,0.004151073,4.36E-18,0.001068732
14/08/1985,0.053893413,0.08266616,0.23072694,0.0697416,0.051590476,0.18095656,0.053893413,0.111197054,0.03901826,0.035329845,0.051590476,0.27293032,0.09103805
15/08/1985,0.04607179,0.002295684,0.36655384,0.044593826,0.08341213,0.15699393,0.04607179,0.0873212,0.05479925,0.018090095,0.08341213,0.0372642,0.1297937
16/08/1985,0.08822513,0.002149935,0.9770879,0.09394601,0.15360874,0.30769888,0.08822513,0.14842501,0.08946079,0.058494426,0.15360874,0.08427517,0.1900123
17/08/1985,0.29517034,0.021790868,5.733553,0.5190645,0.2504799,1.9240537,0.29517034,0.84451854,0.2010094,0.15298311,0.2504799,0.45210144,0.8705158
18/08/1985,0.12634753,0.024284087,2.5139885,0.21419275,0.09367574,0.8191404,0.12634753,0.31224793,0.092185125,0.08587711,0.09367574,0.21703482,0.32868642
19/08/1985,0.042739253,0.03299035,0.76509625,0.06839059,0.05472644,0.2259072,0.042739253,0.10529966,0.036368884,0.03852854,0.05472644,0.05780108,0.1016868
20/08/1985,0.002115536,9.82E-05,0.016494961,0.003042209,0.010325423,0.05499449,0.002115536,0.022467759,0.002138896,0.004342827,0.010325423,0.003147729,0.05237491
21/08/1985,0.1254347,0.028463835,1.2571267,0.15291308,0.085933365,0.6642507,0.1254347,0.24285169,0.026456442,0.072315656,0.085933365,0.35105395,0.21628653
22/08/1985,0.020493617,0.044744648,0.06836699,0.008064786,0.015285898,0.003921667,0.020493617,0.035627652,0.005893969,0.01705313,0.015285898,0.002535066,0.031510714
23/08/1985,0.036354836,0.01442241,0.007428666,0.010537468,0.001098989,0,0.036354836,0.009371936,1.46E-05,0.005309156,0.001098989,0,0.00906305
24/08/1985,0.005453754,0.000104872,0,0.001595808,0,0,0.005453754,0,0,0.0082989,0,0,0
25/08/1985,0.04820281,1.1934394,0.018427202,0.24197526,0.076002866,0.025928957,0.04820281,0.031047618,0.43408728,0.46595347,0.076002866,0.319549,0.058439184
26/08/1985,0.16870089,0.070168324,0.25496304,0.079110645,0.5471715,1.3744388,0.16870089,0.90501344,0.0445511,0.04792812,0.5471715,0.1313587,2.6713657
27/08/1985,3.6183894,0.6084006,2.5056086,1.9236038,8.584642,11.623852,3.6183894,10.8131275,2.5624464,2.0601764,8.584642,1.512674,17.495691
28/08/1985,0.050450876,0.11834586,0.09062438,0.048488498,0.3907381,1.000193,0.050450876,0.48966342,0.124067664,0.090097114,0.3907381,0.013091749,1.3615322
29/08/1985,3.013445,0.10283958,0.22351252,1.2061557,1.1266079,0.8337366,3.013445,1.4746381,0.63148344,0.10880965,1.1266079,0.24012381,0.94056594
30/08/1985,0.007139371,0,0.003723595,0.002115088,0.001672405,0,0.007139371,0,0.002345559,4.18E-06,0.001672405,0,0
31/08/1985,0,0.4434698,0.000989859,0.05322733,0,0.002418381,0,0.000912432,0,0.104766734,0,0.09073185,0.002543738
01/09/1985,0.027178828,0.09437704,0.050088998,0.012722375,0.018893085,0.1045118,0.027178828,0.052174337,0.003174542,0.005053845,0.018893085,0.00823355,0.12965903
02/09/1985,0.03593436,0.015586904,0.17858443,0.070019946,0.07769762,0.42905357,0.03593436,0.20963536,0.020803044,0.042141646,0.07769762,0.08229737,0.5886031
03/09/1985,0.066565625,0.022517188,0.69478834,0.06738796,0.12327811,0.5080585,0.066565625,0.21485917,0.052671112,0.032183174,0.12327811,0.054571833,0.5998143
04/09/1985,0.049730524,0.03263492,0.7025999,0.036807276,0.08634894,0.22787075,0.049730524,0.097427316,0.04147206,0.02595516,0.08634894,0.035030693,0.11319942
05/09/1985,0.001505539,0,0.001230558,0.000391653,0.00706672,0.009852698,0.001505539,0.00673945,0.001594603,0.005577946,0.00706672,0.000270334,0.011324044
06/09/1985,0.001821218,0.027228672,0.00683344,0.000714282,0.004358138,0.004048255,0.001821218,0.002344684,0,0.04997589,0.004358138,0.019779334,0.006603101
07/09/1985,0.014641346,0.002856183,0.011336423,0.0031162,0.008633625,1.55E-16,0.014641346,0.016408809,1.45E-16,0.021731937,0.008633625,1.04E-16,0.015060862
08/09/1985,0.004392089,0.010647525,0.000386258,0.000690493,0.005862903,0.002919996,0.004392089,0,0,0,0.005862903,0,0.005144348
09/09/1985,0.0443887,0.00091455,0.038429603,0.012782321,0.003932954,1.63E-16,0.0443887,0.00915937,0.000531106,0.025769942,0.003932954,4.82E-05,0.000858244
10/09/1985,0.20276862,0.02324463,1.2709755,0.11667936,0.34514886,0.6099258,0.20276862,0.48122036,0.13659051,0.13969505,0.34514886,0.159917,1.831448
11/09/1985,0.023808781,0.0239489,0.050329287,0.018199734,0.060092077,0.11943594,0.023808781,0.08340693,0.011694933,0.03393647,0.060092077,0.010052375,0.14153348
12/09/1985,0.00889062,0.000306156,0.018636258,0.002553207,0.050417945,0.04992803,0.00889062,0.047225263,0.004626178,0.000725333,0.050417945,0.000739604,0.14892897
13/09/1985,0.06788268,0.004941421,1.274013,0.055854235,0.096097164,0.31249976,0.06788268,0.101252854,0.055842426,0.035074826,0.096097164,0.050279547,0.10805579
14/09/1985,5.906485,1.6441782,13.206325,5.477525,7.7376337,16.1026,5.906485,14.1051655,4.0296063,3.0418975,7.7376337,5.653404,17.307287
15/09/1985,4.1624527,14.421573,1.652394,3.9390488,6.0046554,4.567015,4.1624527,5.742759,5.6891603,6.205641,6.0046554,5.0177784,6.099315
16/09/1985,1.3614335,0.08253539,3.8553047,0.9172122,0.7793827,2.7252758,1.3614335,3.4257507,0.32313964,0.14813876,0.7793827,0.8501446,3.1184154
17/09/1985,0.011330991,0.03856772,0.10972629,0.014595601,0.016464164,0.0470129,0.011330991,0.021840926,0.008925976,0.020178312,0.016464164,0.013983012,0.024834773
18/09/1985,0.056152795,0.018157715,0.7616762,0.08471511,0.1393959,1.1043485,0.056152795,0.5611424,0.013842257,0.05062658,0.1393959,0.14293106,1.1976136
19/09/1985,0.020130912,0.012092935,0.004908228,0.004647126,0.007122926,0.14480005,0.020130912,0.05979861,0.000361675,0.004992164,0.007122926,0.005655164,0.1952181
20/09/1985,0.040622875,0.019509187,0.11056567,0.010655701,0.026241831,0.011600588,0.040622875,0.026105737,0.000359184,0.00972343,0.026241831,0.002609186,0.030839404
21/09/1985,0.058427785,0.020082079,0.39042777,0.06655158,0.04105622,0.31715506,0.058427785,0.13767524,0.017737942,0.02649257,0.04105622,0.11844089,0.20568113
22/09/1985,0.039805412,0.006822435,0.045855775,0.015887633,0.04141825,0.023431355,0.039805412,0.02809358,0.002497259,0.03281877,0.04141825,0.01321316,0.039812934
23/09/1985,0.0124013,0.007644043,0.014232432,0.002071478,0.015238586,0,0.0124013,0.007012927,0,0.02956787,0.015238586,0,0.006436831
24/09/1985,0.04109473,0.08230814,0.09491811,0.005655376,0.118893065,0.022967476,0.04109473,0.052544907,0.009586296,0.009145568,0.118893065,0.003400981,0.051792014
25/09/1985,6.539378,1.5797973,1.0759038,4.398475,9.345673,9.7322855,6.539378,12.696984,5.817859,2.5532534,9.345673,2.4468246,13.905466
26/09/1985,2.7782054,0.60878897,0.87671506,1.7876657,3.9288049,1.796742,2.7782054,2.0391502,2.638389,2.5014017,3.9288049,1.5257151,1.9668714
27/09/1985,0.7742194,0.013529245,7.028142,1.0003077,0.6537548,2.5337017,0.7742194,1.1811515,0.72411966,0.14180674,0.6537548,0.5581029,1.0700446
28/09/1985,0.91182,0.031387586,3.4143703,0.73706186,1.0921819,4.0614386,0.91182,2.3629124,0.5598963,0.13655566,1.0921819,1.0717186,2.836189
29/09/1985,1.0474963,0.3302726,9.947763,1.6353726,1.7643901,3.7082484,1.0474963,2.0148041,1.6629708,1.1171815,1.7643901,2.4995139,3.536242
30/09/1985,3.3609598,0.22455737,0.7705099,1.5121521,6.3117743,3.2274914,3.3609598,3.2557678,3.248649,0.46190548,6.3117743,0.55512077,5.612206
01/10/1985,0.35597363,0.16135019,7.040659,0.8276772,0.29330406,2.0459187,0.35597363,0.8318266,0.44263318,0.34783965,0.29330406,1.5834577,0.71190715
02/10/1985,0.17560118,0.14147325,3.4097912,0.45860693,0.11394528,1.0874528,0.17560118,0.4074351,0.10050238,0.1762797,0.11394528,0.9519133,0.3724686
03/10/1985,0.14480293,0.110775895,4.6004596,0.39062342,0.065768816,1.8053252,0.14480293,0.66014796,0.09789664,0.16981713,0.065768816,0.79987776,0.65616995
04/10/1985,0.05084819,0.007768582,0.49719083,0.1400866,0.11340727,0.7259291,0.05084819,0.3270213,0.035540126,0.038782466,0.11340727,0.17578731,1.3206974
05/10/1985,9.527058,3.7524736,14.065847,8.406074,11.593473,18.915255,9.527058,17.60065,9.330622,5.053166,11.593473,8.087662,22.053171
06/10/1985,0.006082478,0.005347911,0.006768215,3.16E-05,0.02856592,0.048855063,0.006082478,0.029978897,0.00833382,0.009412024,0.02856592,0.005579211,0.10350891
07/10/1985,0.03514573,0.007070945,0.03933581,0.016878873,0.04725925,0.12224761,0.03514573,0.08663814,0.012580388,0.024748208,0.04725925,0.007181355,0.28829733
08/10/1985,0.025659002,0.019557284,0.13524508,0.045164652,0.035087217,0.07957344,0.025659002,0.06143586,0.02504508,0.018616697,0.035087217,0.052847803,0.09280772
09/10/1985,0.6636989,0.092656076,19.605225,1.8373201,0.43829992,6.0625453,0.6636989,2.111911,1.0239124,0.48310408,0.43829992,2.6079412,2.8251088
10/10/1985,0.7057732,0.04054975,0.18858193,0.33445126,2.4427164,0.6420259,0.7057732,0.52494854,2.3621285,0.3499227,2.4427164,0.25770846,1.2506033
11/10/1985,0.2640586,0.028319739,0.1476757,0.11487206,1.665876,1.4491664,0.2640586,0.96161,0.29218107,0.07912582,1.665876,0.051488344,2.7253852
12/10/1985,0.023548635,0.009645895,0.3195529,0.036240526,0.21371393,0.17064665,0.023548635,0.07530566,0.102790214,0.014174801,0.21371393,0.066511445,0.11469668
13/10/1985,0.012806824,0.082503654,0.04800353,0.07996086,0.004878758,0.041124776,0.012806824,0.027070297,0.030889459,0.079886004,0.004878758,0.13026455,0.025238218
14/10/1985,0.036293153,0.00586043,0.18293786,0.022458501,0.03292702,0.06289705,0.036293153,0.025102528,0.011824152,0.021043746,0.03292702,0.016146656,0.032378923
15/10/1985,0.02603861,0.04827104,0.09087569,0.15689184,0.028024504,0.12646638,0.02603861,0.07545914,0.03565754,0.049223408,0.028024504,0.2104576,0.04093762
16/10/1985,0.022054818,0.010721295,0.13136457,0.019129721,0.019403528,0.04959301,0.022054818,0.031640213,0.008925874,0.029948238,0.019403528,0.02898511,0.036639836
17/10/1985,0.09387341,0.038479578,1.924436,0.19850336,0.06894393,0.73891324,0.09387341,0.31962112,0.033337817,0.043226577,0.06894393,0.3187899,0.37132794
18/10/1985,0.38864797,0.040613353,3.652662,0.7999682,0.45942524,2.7149987,0.38864797,1.5119627,0.43862256,0.30596897,0.45942524,0.83258015,2.5466447
19/10/1985,0.34066847,0.009041649,3.3575485,0.5627794,0.36478657,1.3317803,0.34066847,0.6648632,0.34771284,0.072064325,0.36478657,0.5834062,0.68990827
20/10/1985,0.09652101,0.009221515,1.0229659,0.10548041,0.17121808,0.6691495,0.09652101,0.3896558,0.0743729,0.022994181,0.17121808,0.090011396,1.0536563
21/10/1985,0.2614707,10.955934,1.9681258,1.3746755,0.114906974,0.6689165,0.2614707,0.26593482,1.3318217,2.9314337,0.114906974,1.8861563,0.17112663
22/10/1985,0.034066048,0.08708272,0.38437414,0.06967282,0.044875097,0.25776777,0.034066048,0.11381274,0.043492697,0.030420724,0.044875097,0.3531646,0.14134373
23/10/1985,0.23320311,0.03666565,3.823205,0.556891,0.13769849,2.4950674,0.23320311,1.1527143,0.10093297,0.11419268,0.13769849,0.6385942,1.3158687
24/10/1985,6.099476,0.45092037,10.215494,5.02643,8.900113,23.444946,6.099476,19.477583,5.249323,3.1640315,8.900113,4.427395,28.587784
25/10/1985,4.505966,0.11449996,4.002073,2.3313,9.543379,8.168928,4.505966,8.840818,3.3731515,0.72079945,9.543379,1.3913641,12.386392
26/10/1985,0.63131016,0.011996496,0.5247968,0.1743442,1.9847512,2.1106827,0.63131016,1.6955066,0.24924228,0.04470881,1.9847512,0.1696877,3.9544241
